             x       y      Ln y      Ln x     LnxLny      Ln x²         SQREG         SQTOT
89   1965.6219  318.87  5.764783  7.583564  43.717604  57.510442  1.289319e-02  1.265514e-02
90   1965.7068  317.81  5.761454  7.583607  43.692602  57.511097  1.280550e-02  1.341540e-02
91   1965.7890  317.30  5.759848  7.583649  43.680663  57.511732  1.272088e-02  1.379001e-02
92   1965.8740  318.87  5.764783  7.583692  43.718344  57.512388  1.263368e-02  1.265514e-02
93   1965.9562  319.42  5.766507  7.583734  43.731654  57.513022  1.254964e-02  1.227037e-02
94   1966.0411  320.62  5.770257  7.583777  43.760341  57.513677  1.246314e-02  1.145370e-02
95   1966.1260  321.60  5.773309  7.583820  43.783735  57.514332  1.237694e-02  1.080977e-02
96   1966.2027  322.39  5.775762  7.583859  43.802567  57.514923  1.229932e-02  1.030562e-02
97   1966.2877  323.70  5.779817  7.583903  43.833571  57.515579  1.221360e-02  9.498727e-03
98   1966.3699  324.08  5.780990  7.583944  43.842710  57.516213  1.213099e-02  9.271413e-03
99   1966.4548  323.75  5.779972  7.583988  43.835233  57.516868  1.204596e-02  9.468645e-03
100  1966.5370  322.38  5.775731  7.584029  43.803314  57.517502  1.196393e-02  1.031192e-02
101  1966.6219  320.36  5.769445  7.584073  43.755892  57.518157  1.187949e-02  1.162800e-02
102  1966.7068  318.64  5.764062  7.584116  43.715313  57.518812  1.179537e-02  1.281801e-02
103  1966.7890  318.10  5.762366  7.584158  43.702690  57.519446  1.171420e-02  1.320495e-02
104  1966.8740  319.78  5.767633  7.584201  43.742889  57.520101  1.163057e-02  1.202210e-02
105  1966.9562  321.03  5.771535  7.584243  43.772718  57.520735  1.154998e-02  1.118179e-02
106  1967.0411  322.33  5.775576  7.584286  43.803618  57.521390  1.146704e-02  1.034344e-02
107  1967.1260  322.50  5.776103  7.584329  43.807866  57.522044  1.138441e-02  1.023647e-02
108  1967.2027  323.04  5.777776  7.584368  43.820780  57.522636  1.131002e-02  9.900732e-03
109  1967.2877  324.42  5.782039  7.584411  43.853360  57.523291  1.122786e-02  9.070582e-03
110  1967.3699  325.00  5.783825  7.584453  43.867149  57.523925  1.114870e-02  8.733537e-03
111  1967.4548  324.09  5.781021  7.584496  43.846133  57.524580  1.106723e-02  9.265472e-03
112  1967.5370  322.54  5.776227  7.584538  43.810013  57.525213  1.098865e-02  1.021139e-02
113  1967.6219  320.92  5.771192  7.584581  43.772072  57.525868  1.090778e-02  1.125439e-02
114  1967.7068  319.25  5.765974  7.584624  43.732749  57.526522  1.082721e-02  1.238860e-02
115  1967.7890  319.39  5.766413  7.584666  43.736315  57.527156  1.074949e-02  1.229119e-02
116  1967.8740  320.73  5.770600  7.584709  43.768319  57.527811  1.066943e-02  1.138039e-02
117  1967.9562  321.96  5.774427  7.584751  43.797592  57.528445  1.059229e-02  1.057838e-02
118  1968.0410  322.57  5.776320  7.584794  43.812198  57.529099  1.051300e-02  1.019260e-02
119  1968.1257  323.15  5.778117  7.584837  43.826072  57.529752  1.043411e-02  9.833095e-03
120  1968.2049  323.89  5.780404  7.584877  43.843654  57.530362  1.036061e-02  9.384693e-03
121  1968.2896  325.02  5.783887  7.584920  43.870319  57.531015  1.028231e-02  8.722039e-03
122  1968.3716  325.57  5.785577  7.584962  43.883385  57.531647  1.020678e-02  8.409089e-03
123  1968.4563  325.36  5.784932  7.585005  43.878740  57.532299  1.012906e-02  8.527842e-03
124  1968.5383  324.14  5.781176  7.585047  43.850486  57.532931  1.005411e-02  9.235797e-03
125  1968.6230  322.11  5.774893  7.585090  43.803082  57.533584  9.976980e-03  1.048279e-02
126  1968.7077  320.33  5.769352  7.585133  43.761298  57.534237  9.900153e-03  1.164821e-02
127  1968.7896  320.25  5.769102  7.585174  43.759643  57.534868  9.826152e-03  1.170218e-02
128  1968.8743  321.32  5.772438  7.585217  43.785193  57.535521  9.749916e-03  1.099165e-02
129  1968.9563  322.89  5.777312  7.585259  43.822405  57.536152  9.676396e-03  9.993375e-03
130  1969.0411  324.00  5.780744  7.585302  43.848685  57.536806  9.600662e-03  9.319018e-03
131  1969.1260  324.42  5.782039  7.585345  43.858761  57.537460  9.525139e-03  9.070582e-03
132  1969.2027  325.63  5.785762  7.585384  43.887225  57.538051  9.457170e-03  8.375326e-03
133  1969.2877  326.66  5.788920  7.585427  43.911430  57.538706  9.382134e-03  7.807260e-03
134  1969.3699  327.38  5.791122  7.585469  43.928373  57.539339  9.309856e-03  7.423029e-03
135  1969.4548  326.71  5.789073  7.585512  43.913082  57.539993  9.235501e-03  7.780236e-03
136  1969.5370  325.88  5.786529  7.585554  43.894028  57.540626  9.163797e-03  8.235446e-03
137  1969.6219  323.66  5.779694  7.585597  43.842426  57.541280  9.090035e-03  9.522831e-03
138  1969.7068  322.38  5.775731  7.585640  43.812616  57.541934  9.016574e-03  1.031192e-02
139  1969.7890  321.78  5.773868  7.585682  43.798726  57.542567  8.945736e-03  1.069373e-02
140  1969.8740  322.86  5.777219  7.585725  43.824392  57.543222  8.872783e-03  1.001196e-02
141  1969.9562  324.12  5.781114  7.585767  43.854180  57.543855  8.802519e-03  9.247661e-03
142  1970.0411  325.06  5.784010  7.585810  43.876397  57.544509  8.730244e-03  8.699068e-03
143  1970.1260  325.98  5.786836  7.585853  43.898086  57.545162  8.658270e-03  8.179854e-03
144  1970.2027  326.93  5.789746  7.585892  43.920387  57.545753  8.593506e-03  7.661938e-03
145  1970.2877  328.13  5.793410  7.585935  43.948430  57.546408  8.522021e-03  7.033959e-03
146  1970.3699  328.08  5.793257  7.585977  43.947516  57.547041  8.453177e-03  7.059544e-03
147  1970.4548  327.67  5.792007  7.586020  43.938279  57.547694  8.382368e-03  7.271241e-03
148  1970.5370  326.34  5.787940  7.586061  43.907666  57.548327  8.314098e-03  7.981420e-03
149  1970.6219  324.69  5.782871  7.586104  43.869463  57.548981  8.243882e-03  8.912813e-03
150  1970.7068  323.10  5.777962  7.586148  43.832471  57.549634  8.173966e-03  9.863807e-03
151  1970.7890  323.06  5.777838  7.586189  43.831773  57.550267  8.106560e-03  9.888415e-03
152  1970.8740  324.01  5.780774  7.586232  43.854298  57.550922  8.037154e-03  9.313060e-03
153  1970.9562  325.13  5.784225  7.586274  43.880717  57.551554  7.970322e-03  8.658949e-03
154  1971.0411  326.17  5.787419  7.586317  43.905194  57.552208  7.901590e-03  8.074794e-03
155  1971.1260  326.68  5.788981  7.586360  43.917296  57.552862  7.833159e-03  7.796444e-03
156  1971.2027  327.17  5.790480  7.586399  43.928892  57.553452  7.771595e-03  7.534008e-03
157  1971.2877  327.79  5.792373  7.586442  43.943505  57.554106  7.703656e-03  7.208930e-03
158  1971.3699  328.93  5.795845  7.586484  43.970085  57.554739  7.638242e-03  6.631433e-03
159  1971.4548  328.57  5.794750  7.586527  43.962027  57.555392  7.570974e-03  6.810981e-03
160  1971.5370  327.36  5.791060  7.586569  43.934278  57.556025  7.506132e-03  7.433559e-03
161  1971.6219  325.43  5.785147  7.586612  43.889667  57.556678  7.439455e-03  8.488156e-03
162  1971.7068  323.36  5.778766  7.586655  43.841505  57.557332  7.373079e-03  9.704677e-03
163  1971.7890  323.56  5.779385  7.586697  43.846437  57.557964  7.309100e-03  9.583237e-03
164  1971.8740  324.80  5.783210  7.586740  43.875706  57.558618  7.243238e-03  8.848971e-03
165  1971.9562  326.01  5.786928  7.586781  43.904158  57.559251  7.179831e-03  8.163216e-03
166  1972.0410  326.77  5.789257  7.586824  43.922072  57.559903  7.114714e-03  7.747875e-03
167  1972.1257  327.63  5.791885  7.586867  43.942262  57.560555  7.049972e-03  7.292076e-03
168  1972.2049  327.75  5.792251  7.586907  43.945273  57.561164  6.989705e-03  7.229668e-03
169  1972.2896  329.72  5.798244  7.586950  43.990988  57.561816  6.925541e-03  6.246494e-03
170  1972.3716  330.07  5.799305  7.586992  43.999279  57.562447  6.863707e-03  6.079917e-03
171  1972.4563  329.09  5.796331  7.587035  43.976968  57.563099  6.800131e-03  6.552466e-03
172  1972.5383  328.04  5.793136  7.587076  43.952962  57.563729  6.738866e-03  7.080048e-03
173  1972.6230  326.32  5.787878  7.587119  43.913325  57.564381  6.675877e-03  7.992374e-03
174  1972.7077  324.84  5.783333  7.587162  43.879084  57.565032  6.613187e-03  8.825817e-03
175  1972.7896  325.20  5.784440  7.587204  43.887728  57.565662  6.552853e-03  8.618931e-03
176  1972.8743  326.50  5.788430  7.587247  43.918247  57.566314  6.490750e-03  7.894078e-03
177  1972.9563  327.55  5.791641  7.587288  43.942848  57.566945  6.430910e-03  7.333843e-03
178  1973.0411  328.55  5.794689  7.587331  43.966226  57.567597  6.369322e-03  6.821032e-03
179  1973.1260  329.56  5.797758  7.587374  43.989764  57.568250  6.307960e-03  6.323453e-03
180  1973.2027  330.30  5.800001  7.587413  44.007007  57.568840  6.252783e-03  5.971772e-03
181  1973.2877  331.50  5.803628  7.587456  44.034772  57.569493  6.191920e-03  5.424435e-03
182  1973.3699  332.48  5.806580  7.587498  44.057412  57.570125  6.133347e-03  4.998330e-03
183  1973.4548  332.07  5.805346  7.587541  44.048299  57.570778  6.073146e-03  5.174326e-03
184  1973.5370  330.87  5.801726  7.587583  44.021072  57.571410  6.015144e-03  5.708260e-03
185  1973.6219  329.31  5.797000  7.587626  43.985463  57.572063  5.955532e-03  6.444721e-03
186  1973.7068  327.51  5.791519  7.587669  43.944124  57.572716  5.896219e-03  7.354775e-03
187  1973.7890  327.18  5.790510  7.587710  43.936716  57.573348  5.839078e-03  7.528703e-03
188  1973.8740  328.16  5.793501  7.587753  43.959659  57.574001  5.780286e-03  7.018633e-03
189  1973.9562  328.64  5.794963  7.587795  43.970991  57.574633  5.723715e-03  6.775866e-03
190  1974.0411  329.35  5.797121  7.587838  43.987615  57.575286  5.665581e-03  6.425234e-03
191  1974.1260  330.71  5.801242  7.587881  44.019133  57.575939  5.607746e-03  5.781582e-03
192  1974.2027  331.48  5.803567  7.587920  44.037005  57.576528  5.555754e-03  5.433326e-03
193  1974.2877  332.65  5.807091  7.587963  44.063991  57.577182  5.498422e-03  4.926312e-03
194  1974.3750  333.19  5.808713  7.588007  44.076555  57.577853  5.439850e-03  4.701252e-03
195  1974.4583  332.20  5.805737  7.588049  44.054220  57.578493  5.384256e-03  5.118169e-03
196  1974.5417  331.07  5.802330  7.588092  44.028610  57.579134  5.328884e-03  5.617314e-03
197  1974.6250  329.15  5.796514  7.588134  43.984720  57.579774  5.273867e-03  6.522985e-03
198  1974.7083  327.33  5.790969  7.588176  43.942891  57.580415  5.219137e-03  7.449371e-03
199  1974.7917  327.28  5.790816  7.588218  43.941976  57.581056  5.164630e-03  7.475764e-03
200  1974.8750  328.31  5.793958  7.588260  43.966064  57.581696  5.110476e-03  6.942271e-03
201  1974.9583  329.58  5.797819  7.588303  43.995606  57.582336  5.056610e-03  6.313806e-03
202  1975.0417  330.73  5.801302  7.588345  44.022282  57.582977  5.002967e-03  5.772389e-03
203  1975.1250  331.46  5.803507  7.588387  44.039258  57.583617  4.949676e-03  5.442225e-03
204  1975.2083  331.94  5.804954  7.588429  44.050484  57.584257  4.896673e-03  5.230811e-03
205  1975.2917  333.11  5.808473  7.588471  44.077429  57.584898  4.843895e-03  4.734239e-03
206  1975.3750  333.95  5.810991  7.588514  44.096786  57.585538  4.791467e-03  4.394005e-03
207  1975.4583  333.42  5.809403  7.588556  44.084978  57.586178  4.739327e-03  4.607100e-03
208  1975.5417  331.97  5.805045  7.588598  44.052149  57.586818  4.687412e-03  5.217747e-03
209  1975.6250  329.95  5.798941  7.588640  44.006077  57.587458  4.635847e-03  6.136756e-03
210  1975.7083  328.50  5.794537  7.588682  43.972899  57.588098  4.584569e-03  6.846195e-03
211  1975.7917  328.36  5.794111  7.588724  43.969909  57.588739  4.533518e-03  6.916917e-03
212  1975.8750  329.38  5.797212  7.588767  43.993690  57.589379  4.482815e-03  6.410641e-03
213  1975.9583  330.78  5.801454  7.588809  44.026121  57.590019  4.432400e-03  5.749442e-03
214  1976.0417  331.56  5.803809  7.588851  44.044240  57.590659  4.382211e-03  5.397810e-03
215  1976.1250  332.74  5.807361  7.588893  44.071445  57.591299  4.332371e-03  4.888411e-03
216  1976.2083  333.36  5.809223  7.588935  44.085817  57.591939  4.282817e-03  4.631563e-03
217  1976.2917  334.74  5.813354  7.588977  44.117413  57.592579  4.233492e-03  4.086337e-03
218  1976.3750  334.72  5.813294  7.589020  44.117205  57.593219  4.184512e-03  4.093980e-03
219  1976.4583  333.98  5.811081  7.589062  44.100654  57.593859  4.135820e-03  4.382104e-03
220  1976.5417  333.08  5.808383  7.589104  44.080420  57.594499  4.087357e-03  4.746641e-03
221  1976.6250  330.68  5.801151  7.589146  44.025784  57.595139  4.039240e-03  5.795386e-03
222  1976.7083  328.96  5.795936  7.589188  43.986451  57.595779  3.991409e-03  6.616588e-03
223  1976.7917  328.72  5.795206  7.589230  43.981156  57.596419  3.943808e-03  6.735854e-03
224  1976.8750  330.16  5.799577  7.589273  44.014574  57.597059  3.896551e-03  6.037475e-03
225  1976.9583  331.62  5.803990  7.589315  44.048305  57.597698  3.849581e-03  5.371254e-03
226  1977.0417  332.68  5.807181  7.589357  44.072770  57.598338  3.802842e-03  4.913661e-03
227  1977.1250  333.17  5.808653  7.589399  44.084185  57.598978  3.756446e-03  4.709487e-03
228  1977.2083  334.96  5.814011  7.589441  44.125095  57.599617  3.710336e-03  4.002771e-03
229  1977.2917  336.14  5.817528  7.589483  44.152030  57.600258  3.664459e-03  3.570162e-03
230  1977.3750  336.93  5.819875  7.589525  44.170091  57.600897  3.618923e-03  3.295148e-03
231  1977.4583  336.17  5.817617  7.589568  44.153197  57.601537  3.573674e-03  3.559505e-03
232  1977.5417  334.89  5.813802  7.589610  44.124489  57.602177  3.528657e-03  4.029260e-03
233  1977.6250  332.56  5.806820  7.589652  44.071745  57.602816  3.483981e-03  4.964369e-03
234  1977.7083  331.29  5.802994  7.589694  44.042950  57.603455  3.439592e-03  5.518180e-03
235  1977.7917  331.28  5.802964  7.589736  44.042965  57.604096  3.395437e-03  5.522665e-03
236  1977.8750  332.46  5.806520  7.589778  44.070196  57.604735  3.351620e-03  5.006839e-03
237  1977.9583  333.60  5.809943  7.589820  44.096422  57.605374  3.308091e-03  4.534124e-03
238  1978.0417  334.94  5.813951  7.589863  44.127092  57.606014  3.264796e-03  4.010330e-03
239  1978.1250  335.26  5.814906  7.589905  44.134585  57.606653  3.221839e-03  3.890294e-03
240  1978.2083  336.66  5.819074  7.589947  44.166459  57.607293  3.179168e-03  3.387829e-03
241  1978.2917  337.69  5.822128  7.589989  44.189890  57.607933  3.136734e-03  3.041551e-03
242  1978.3750  338.02  5.823105  7.590031  44.197548  57.608572  3.094636e-03  2.934769e-03
243  1978.4583  338.01  5.823075  7.590073  44.197569  57.609211  3.052824e-03  2.937975e-03
244  1978.5417  336.50  5.818598  7.590115  44.163831  57.609851  3.011249e-03  3.443392e-03
245  1978.6250  334.42  5.812398  7.590157  44.117014  57.610490  2.970010e-03  4.209530e-03
246  1978.7083  332.36  5.806219  7.590200  44.070359  57.611129  2.929057e-03  5.049503e-03
247  1978.7917  332.45  5.806489  7.590242  44.072658  57.611769  2.888342e-03  5.011097e-03
248  1978.8750  333.76  5.810422  7.590284  44.102753  57.612408  2.847961e-03  4.469779e-03
249  1978.9583  334.91  5.813862  7.590326  44.129106  57.613047  2.807867e-03  4.021682e-03
250  1979.0417  336.14  5.817528  7.590368  44.157176  57.613687  2.768010e-03  3.570162e-03
251  1979.1250  336.69  5.819163  7.590410  44.169831  57.614326  2.728488e-03  3.377464e-03
252  1979.2083  338.27  5.823844  7.590452  44.205612  57.614965  2.689251e-03  2.855212e-03
253  1979.2917  338.82  5.825469  7.590494  44.218189  57.615604  2.650254e-03  2.684233e-03
254  1979.3750  339.24  5.826708  7.590536  44.227838  57.616243  2.611589e-03  2.557401e-03
255  1979.4583  339.26  5.826767  7.590579  44.228531  57.616882  2.573210e-03  2.551442e-03
256  1979.5417  337.54  5.821684  7.590621  44.190195  57.617522  2.535071e-03  3.090754e-03
257  1979.6250  335.72  5.816277  7.590663  44.149401  57.618160  2.497263e-03  3.721134e-03
258  1979.7083  333.97  5.811051  7.590705  44.109974  57.618799  2.459742e-03  4.386069e-03
259  1979.7917  334.24  5.811859  7.590747  44.116353  57.619439  2.422461e-03  4.279682e-03
260  1979.8750  335.32  5.815085  7.590789  44.141085  57.620077  2.385511e-03  3.868004e-03
261  1979.9583  336.81  5.819519  7.590831  44.174985  57.620716  2.348846e-03  3.336172e-03
262  1980.0417  337.90  5.822750  7.590873  44.199757  57.621356  2.312423e-03  2.973366e-03
263  1980.1250  338.34  5.824051  7.590915  44.209880  57.621994  2.276330e-03  2.833142e-03
264  1980.2083  340.07  5.829151  7.590957  44.248840  57.622633  2.240522e-03  2.316217e-03
265  1980.2917  340.93  5.831677  7.590999  44.268258  57.623272  2.204956e-03  2.079487e-03
266  1980.3750  341.45  5.833201  7.591041  44.280073  57.623911  2.169719e-03  1.942810e-03
267  1980.4583  341.36  5.832938  7.591084  44.278317  57.624550  2.134768e-03  1.966119e-03
268  1980.5417  339.45  5.827327  7.591126  44.235969  57.625189  2.100060e-03  2.495194e-03
269  1980.6250  337.67  5.822069  7.591168  44.196303  57.625828  2.065679e-03  3.048088e-03
270  1980.7083  336.25  5.817855  7.591210  44.164557  57.626466  2.031583e-03  3.531169e-03
271  1980.7917  336.14  5.817528  7.591252  44.162318  57.627105  1.997732e-03  3.570162e-03
272  1980.8750  337.30  5.820973  7.591294  44.188715  57.627744  1.964207e-03  3.170347e-03
273  1980.9583  338.29  5.823904  7.591336  44.211208  57.628382  1.930967e-03  2.848897e-03
274  1981.0417  339.29  5.826855  7.591378  44.233861  57.629021  1.897972e-03  2.542517e-03
275  1981.1250  340.55  5.830562  7.591420  44.262245  57.629660  1.865303e-03  2.182442e-03
276  1981.2083  341.63  5.833728  7.591462  44.286528  57.630298  1.832918e-03  1.896628e-03
277  1981.2917  342.60  5.836564  7.591504  44.308297  57.630937  1.800780e-03  1.657710e-03
278  1981.3750  343.04  5.837847  7.591546  44.318286  57.631576  1.768966e-03  1.554845e-03
279  1981.4583  342.54  5.836388  7.591588  44.307459  57.632214  1.737436e-03  1.672003e-03
280  1981.5417  340.82  5.831354  7.591630  44.269488  57.632853  1.706154e-03  2.109023e-03
281  1981.6250  338.48  5.824465  7.591672  44.217431  57.633491  1.675194e-03  2.789273e-03
282  1981.7083  336.95  5.819935  7.591715  44.183282  57.634129  1.644519e-03  3.288337e-03
283  1981.7917  337.05  5.820231  7.591757  44.185779  57.634768  1.614093e-03  3.254393e-03
284  1981.8750  338.57  5.824731  7.591799  44.220184  57.635407  1.583987e-03  2.761262e-03
285  1981.9583  339.91  5.828681  7.591841  44.250417  57.636045  1.554167e-03  2.361736e-03
286  1982.0417  340.93  5.831677  7.591883  44.273409  57.636684  1.524596e-03  2.079487e-03
287  1982.1250  341.76  5.834109  7.591925  44.292115  57.637322  1.495345e-03  1.863635e-03
288  1982.2083  342.78  5.837089  7.591967  44.314985  57.637960  1.466378e-03  1.615215e-03
